"wine_id","cluster_consumatore","cluster_label_consumatore","valutazione","cluster_vino","cluster_label_vino"
"12","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"12","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"12","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"12","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"12","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"12","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"12","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"12","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"12","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"12","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"12","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"12","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"13","1","Adulti — Alta valutazione",8,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",5.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",8,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",6.5,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6.5,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6.5,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",5.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",8,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",8,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6.5,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",5,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7.5,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",5.5,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",5.5,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",6,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",5.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",8,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",5.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",8,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",8,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",8.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",8.5,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7.5,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",6,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",8,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",8,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",5.5,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",6,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",5.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",8,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",8,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",9,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6.5,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7.5,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",6,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7.5,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",8,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6.5,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",6.5,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6.5,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6.5,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","2","Adulti — Bassa valutazione",6,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",6,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7.5,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",8,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"13","3","Giovani — Valutazione media",7.5,"3","Ricchi • Aromatici"
"14","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",5.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",5.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",8.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",8,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"14","1","Adulti — Alta valutazione",7,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",4.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",8.5,"1","Corposi • Alto alcol"
"14","2","Adulti — Bassa valutazione",6.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",8.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",6.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",7.5,"1","Corposi • Alto alcol"
"14","3","Giovani — Valutazione media",8,"1","Corposi • Alto alcol"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",4.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",4.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"15","1","Adulti — Alta valutazione",7.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",4,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",4.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",7,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",4,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",4.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",7,"2","Leggeri • Bianchi"
"15","1","Adulti — Alta valutazione",7,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",4,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",4.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","1","Adulti — Alta valutazione",7,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",7,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",4.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",4.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",7,"2","Leggeri • Bianchi"
"15","1","Adulti — Alta valutazione",7.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"15","1","Adulti — Alta valutazione",7,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",7,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",8,"2","Leggeri • Bianchi"
"15","2","Adulti — Bassa valutazione",4.5,"2","Leggeri • Bianchi"
"15","3","Giovani — Valutazione media",7.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",7.5,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",7,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",6.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",5,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",8,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",8,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",6.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",9,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",5,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",7,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",7.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",7.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",7,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",6.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",7,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",8,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",7,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",8,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",4,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",7,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",8,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",5,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",5.5,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",7,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",4.5,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",7.5,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",3.5,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",6,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",7,"2","Leggeri • Bianchi"
"16","1","Adulti — Alta valutazione",7,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",6.5,"2","Leggeri • Bianchi"
"16","3","Giovani — Valutazione media",7,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",5.5,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",4.5,"2","Leggeri • Bianchi"
"16","2","Adulti — Bassa valutazione",6.5,"2","Leggeri • Bianchi"
"17","3","Giovani — Valutazione media",7,"3","Ricchi • Aromatici"
"17","1","Adulti — Alta valutazione",7.5,"3","Ricchi • Aromatici"
"17","1","Adulti — Alta valutazione",7.5,"3","Ricchi • Aromatici"
"17","2","Adulti — Bassa valutazione",6,"3","Ricchi • Aromatici"
"17","2","Adulti — Bassa valutazione",6.5,"3","Ricchi • Aromatici"
"17","1","Adulti — Alta valutazione",7.5,"3","Ricchi • Aromatici"
"17","1","Adulti — Alta valutazione",7,"3","Ricchi • Aromatici"
"17","3","Giovani — Valutazione media",8,"3","Ricchi • Aromatici"
"17","2","Adulti — Bassa valutazione",5.5,"3","Ricchi • Aromatici"
"17","3","Giovani — Valutazione media",7.5,"3","Ricchi • Aromatici"
